	celltypes	mucount
12060	Ery	3
12061	Ery	6
12062	Ery	2
12063	Ery	2
12064	Ery	6
12065	Ery	1
12066	Ery	5
12067	Ery	4
12068	Ery	2
12069	Ery	2
12070	Ery	2
12071	Ery	7
12072	Ery	2
12073	Ery	3
12074	Ery	9
12075	Ery	4
12076	Ery	4
12077	Ery	6
12078	Ery	2
12079	Ery	8
12080	Ery	4
12081	Ery	5
12082	Ery	3
12083	Ery	1
12084	Ery	1
12085	Ery	4
12086	Ery	2
12087	Ery	2
12088	Ery	2
12089	Ery	3
12090	Ery	4
12091	Ery	5
12092	Ery	3
12093	Ery	5
12094	Ery	2
12095	Ery	3
12096	Ery	3
12097	Ery	4
12098	Ery	4
12099	Ery	2
12100	Ery	4
12101	Ery	2
12102	Ery	3
12103	Ery	1
12104	Ery	3
12105	Ery	5
12106	Ery	6
12107	Ery	3
12108	Ery	3
12109	Ery	2
12110	Ery	1
12111	Ery	2
12112	Ery	5
12113	Ery	2
12114	Ery	2
12115	Ery	3
12116	Ery	1
12117	Ery	3
12118	Ery	8
12119	Ery	1
12120	Ery	2
12121	Ery	1
12122	Ery	4
12123	Ery	4
12124	Ery	1
12125	Ery	5
12126	Ery	6
12127	Ery	3
12128	Ery	1
12129	Ery	3
12130	Ery	6
12131	Ery	4
12132	Ery	2
12133	Ery	1
12134	Ery	6
12135	Ery	4
12136	Ery	6
12137	Ery	3
12138	Ery	6
12139	Ery	1
12140	Ery	4
12141	Ery	5
12142	Ery	2
12143	Ery	2
12144	Ery	4
12145	Ery	2
12146	Ery	3
12147	Ery	4
12148	Ery	1
12149	Ery	5
12150	Ery	9
12151	Ery	9
12152	Ery	5
12153	Ery	2
12154	Ery	3
12155	Ery	4
12156	Ery	11
12157	Ery	2
12158	Ery	3
12159	Ery	1
12160	Ery	2
12161	Ery	5
12162	Ery	7
12163	Ery	2
12164	Ery	2
12165	Ery	4
12166	Ery	1
12167	Ery	4
12168	Ery	2
12169	Ery	1
12170	Ery	6
12171	Ery	3
12172	Ery	7
12173	Ery	2
12174	Ery	3
12175	Ery	3
12176	Ery	5
12177	Ery	2
12178	Ery	2
12179	Ery	1
12180	Ery	4
12181	Ery	3
12182	Ery	3
12183	Ery	1
12184	Ery	4
12185	Ery	2
12186	Ery	3
12187	Ery	4
12188	Ery	1
12189	Ery	2
12190	Ery	3
12191	Ery	2
12192	Ery	4
12193	Ery	7
12194	Ery	4
12195	Ery	3
12196	Ery	2
12197	Ery	3
12198	Ery	1
12199	Ery	1
12200	Ery	4
12201	Ery	6
12202	Ery	3
12203	Ery	5
12204	Ery	4
12205	Ery	2
12206	Ery	9
12207	Ery	2
12208	Ery	1
12209	Ery	3
12210	Ery	6
12211	Ery	1
12212	Ery	1
12213	Ery	2
12214	Ery	1
12215	Ery	2
12216	Ery	5
12217	Ery	1
12218	Ery	4
12219	Ery	2
12220	Ery	6
12221	Ery	4
12222	Ery	4
12223	Ery	2
12224	Ery	3
12225	Ery	5
12226	Ery	6
12227	Ery	3
12228	Ery	1
12229	Ery	1
12230	Ery	3
12231	Ery	1
12232	Ery	1
12233	Ery	2
12234	Ery	2
12235	Ery	2
12236	Ery	3
12237	Ery	4
12238	Ery	1
12239	Ery	2
12240	Ery	1
12241	Ery	5
12242	Ery	1
12243	Ery	4
12244	Ery	4
12245	Ery	4
12246	Ery	3
12247	Ery	2
12248	Ery	4
12249	Ery	4
12250	Ery	4
12251	Ery	4
12252	Ery	1
12253	Ery	1
12254	Ery	1
12255	Ery	5
12256	Ery	4
12257	Ery	4
12258	Ery	6
12259	Ery	3
12260	Ery	3
12261	Ery	2
12262	Ery	4
12263	Ery	2
12264	Ery	3
12265	Ery	6
12266	Ery	1
12267	Ery	2
12268	Ery	3
12269	Ery	5
12270	Ery	3
12271	Ery	5
12272	Ery	3
12273	Ery	2
12274	Ery	4
12275	Ery	5
12276	Ery	2
12277	Ery	1
12278	Ery	1
12279	Ery	4
12280	Ery	6
12281	Ery	2
12282	Ery	3
12283	Ery	5
12284	Ery	1
12285	Ery	2
12286	Ery	4
12287	Ery	1
12288	Ery	4
12289	Ery	4
12290	Ery	6
12291	Ery	4
12292	Ery	2
12293	Ery	1
12294	Ery	2
12295	Ery	9
12296	Ery	6
12297	Ery	6
12298	Ery	3
12299	Ery	5
12300	Ery	1
12301	Ery	6
12302	Ery	3
12303	Ery	3
12304	Ery	1
12305	Ery	4
12306	Ery	2
12307	Ery	3
12308	Ery	3
12309	Ery	4
12310	Ery	1
12311	Ery	3
12312	Ery	1
12313	Ery	2
12314	Ery	4
12315	Ery	1
12316	Ery	3
12317	Ery	3
12318	Ery	1
12319	Ery	5
12320	Ery	5
12321	Ery	2
12322	Ery	1
12323	Ery	2
12324	Ery	2
12325	Ery	2
12326	Ery	1
12327	Ery	3
12328	Ery	4
12329	Ery	4
12330	Ery	4
12331	Ery	2
12332	Ery	5
12333	Ery	4
12334	Ery	2
12335	Ery	3
12336	Ery	4
12337	Ery	1
12338	Ery	5
12339	Ery	2
12340	Ery	5
12341	Ery	1
12342	Ery	4
12343	Ery	4
12344	Ery	1
12345	Ery	5
12346	Ery	6
12347	Ery	3
12348	Ery	8
12349	Ery	3
12350	Ery	1
12351	Ery	2
12352	Ery	1
12353	Ery	5
12354	Ery	4
12355	Ery	3
12356	Ery	6
12357	Ery	5
12358	Ery	3
12359	Ery	3
12360	Ery	1
12361	Ery	3
12362	Ery	2
12363	Ery	3
12364	Ery	4
12365	Ery	3
12366	Ery	3
12367	Ery	3
12368	Ery	4
12369	Ery	2
12370	Ery	3
12371	Ery	2
12372	Ery	3
12373	Ery	3
12374	Ery	2
12375	Ery	1
12376	Ery	5
12377	Ery	2
12378	Ery	2
12379	Ery	7
12380	Ery	2
12381	Ery	2
12382	Ery	2
12383	Ery	1
12384	Ery	7
12385	Ery	6
12386	Ery	2
12387	Ery	7
12388	Ery	2
12389	Ery	4
12390	Ery	1
12391	Ery	3
12392	Ery	2
12393	Ery	6
12394	Ery	2
12395	Ery	7
12396	Ery	2
12397	Ery	5
12398	Ery	3
12399	Ery	2
12400	Ery	1
12401	Ery	3
12402	Ery	4
12403	Ery	5
12404	Ery	3
12405	Ery	4
12406	Ery	3
12407	Ery	2
12408	Ery	7
12409	Ery	3
12410	Ery	6
12411	Ery	3
12412	Ery	3
12413	Ery	4
12414	Ery	2
12415	Ery	4
12416	Ery	3
12417	Ery	3
12418	Ery	2
12419	Ery	2
12420	Ery	6
12421	Ery	2
12422	Ery	3
12423	Ery	1
12424	Ery	1
12425	Ery	5
12426	Ery	1
12427	Ery	6
12428	Ery	1
12429	Ery	4
12430	Ery	2
12431	Ery	2
12432	Ery	2
12433	Ery	3
12434	Ery	1
12435	Ery	2
12436	Ery	5
12437	Ery	3
12438	Ery	3
12439	Ery	2
12440	Ery	2
12441	Ery	1
12442	Ery	4
12443	Ery	4
12444	Ery	1
12445	Ery	5
12446	Ery	3
12447	Ery	5
12448	Ery	1
12449	Ery	2
12450	Ery	1
12451	Ery	4
12452	Ery	2
12453	Ery	3
12454	Ery	2
12455	Ery	5
12456	Ery	3
12457	Ery	1
12458	Ery	4
12459	Ery	4
12460	Ery	2
12461	Ery	2
12462	Ery	4
12463	Ery	6
12464	Ery	4
12465	Ery	1
12466	Ery	6
12467	Ery	3
12468	Ery	4
12469	Ery	3
12470	Ery	2
12471	Ery	1
12472	Ery	3
12473	Ery	1
12474	Ery	3
12475	Ery	2
12476	Ery	1
12477	Ery	2
12478	Ery	1
12479	Ery	4
12480	Ery	1
12481	Ery	3
12482	Ery	1
12483	Ery	3
12484	Ery	1
12485	Ery	2
12486	Ery	4
12487	Ery	3
12488	Ery	1
12489	Ery	3
12490	Ery	5
12491	Ery	7
12492	Ery	2
12493	Ery	5
12494	Ery	1
12495	Ery	2
12496	Ery	3
12497	Ery	4
12498	Ery	6
12499	Ery	1
12500	Ery	5
12501	Ery	5
12502	Ery	2
12503	Ery	1
12504	Ery	2
12505	Ery	7
12506	Ery	1
12507	Ery	4
12508	Ery	2
12509	Ery	2
12510	Ery	2
12511	Ery	1
12512	Ery	3
12513	Ery	1
12514	Ery	1
12515	Ery	2
12516	Ery	3
12517	Ery	2
12518	Ery	4
12519	Ery	1
12520	Ery	2
12521	Ery	6
12522	Ery	4
12523	Ery	1
12524	Ery	3
12525	Ery	3
12526	Ery	4
12527	Ery	1
12528	Ery	1
12529	Ery	4
12530	Ery	4
12531	Ery	2
12532	Ery	6
12533	Ery	6
12534	Ery	7
12535	Ery	1
12536	Ery	1
12537	Ery	2
12538	Ery	1
12539	Ery	2
12540	Ery	4
12541	Ery	1
12542	Ery	5
12543	Ery	2
12544	Ery	1
12545	Ery	2
12546	Ery	2
12547	Ery	2
12548	Ery	2
12549	Ery	4
12550	Ery	6
12551	Ery	4
12552	Ery	1
12553	Ery	5
12554	Ery	1
12555	Ery	5
12556	Ery	1
12557	Ery	2
12558	Ery	4
12559	Ery	4
12560	Ery	3
12561	Ery	5
12562	Ery	1
12563	Ery	2
12564	Ery	5
12565	Ery	4
12566	Ery	1
12567	Ery	3
12568	Ery	3
12569	Ery	2
12570	Ery	2
12571	Ery	3
12572	Ery	4
12573	Ery	3
12574	Ery	6
12575	Ery	1
12576	Ery	6
12577	Ery	2
12578	Ery	6
12579	Ery	2
12580	Ery	2
12581	Ery	3
12582	Ery	1
12583	Ery	2
12584	Ery	3
12585	Ery	3
12586	Ery	3
12587	Ery	2
12588	Ery	3
12589	Ery	7
12590	Ery	2
12591	Ery	8
12592	Ery	2
12593	Ery	6
12594	Ery	3
12595	Ery	2
12596	Ery	4
12597	Ery	1
12598	Ery	3
12599	Ery	3
12600	Ery	3
12601	Ery	5
12602	Ery	5
12603	Ery	7
12604	Ery	4
12605	Ery	2
12606	Ery	3
12607	Ery	1
12608	Ery	1
12609	Ery	2
12610	Ery	1
12611	Ery	4
12612	Ery	2
12613	Ery	3
12614	Ery	6
12615	Ery	3
12616	Ery	3
12617	Ery	4
12618	Ery	1
12619	Ery	3
12620	Ery	2
12621	Ery	2
12622	Ery	2
12623	Ery	1
12624	Ery	2
12625	Ery	3
12626	Ery	1
12627	Ery	3
12628	Ery	5
12629	Ery	1
12630	Ery	5
12631	Ery	1
12632	Ery	1
12633	Ery	1
12634	Ery	5
12635	Ery	4
12636	Ery	2
12637	Ery	2
12638	Ery	1
12639	Ery	4
12640	Ery	2
12641	Ery	2
12642	Ery	5
12643	Ery	5
12644	Ery	1
12645	Ery	3
12646	Ery	1
12647	Ery	2
12648	Ery	5
12649	Ery	1
12650	Ery	1
12651	Ery	5
12652	Ery	3
12653	Ery	2
12654	Ery	2
12655	Ery	2
12656	Ery	3
12657	Ery	5
12658	Ery	4
12659	Ery	6
12660	Ery	5
12661	Ery	1
12662	Ery	3
12663	Ery	2
12664	Ery	3
12665	Ery	1
12666	Ery	3
12667	Ery	3
12668	Ery	2
12669	Ery	3
12670	Ery	3
12671	Ery	6
12672	Ery	2
12673	Ery	7
12674	Ery	3
12675	Ery	1
12676	Ery	1
12677	Ery	3
12678	Ery	2
12679	Ery	5
12680	Ery	7
12681	Ery	3
12682	Ery	6
12683	Ery	2
12684	Ery	4
12685	Ery	2
12686	Ery	3
12687	Ery	3
12688	Ery	1
12689	Ery	2
12690	Ery	4
12691	Ery	3
12692	Ery	1
12693	Ery	2
12694	Ery	1
12695	Ery	1
12696	Ery	1
12697	Ery	2
12698	Ery	2
12699	Ery	1
12700	Ery	2
12701	Ery	2
12702	Ery	7
12703	Ery	1
12704	Ery	2
12705	Ery	3
12706	Ery	3
12707	Ery	3
12708	Ery	1
12709	Ery	3
12710	Ery	3
12711	Ery	1
12712	Ery	2
12713	Ery	4
12714	Ery	1
12715	Ery	5
12716	Ery	6
12717	Ery	10
12718	Ery	1
12719	Ery	6
12720	Ery	3
12721	Ery	4
12722	Ery	1
12723	Ery	2
12724	Ery	1
12725	Ery	4
12726	Ery	4
12727	Ery	1
12728	Ery	3
12729	Ery	6
12730	Ery	2
12731	Ery	1
12732	Ery	1
12733	Ery	4
12734	Ery	3
12735	Ery	2
12736	Ery	2
12737	Ery	1
12738	Ery	4
12739	Ery	4
12740	Ery	4
12741	Ery	5
12742	Ery	3
12743	Ery	2
12744	Ery	1
12745	Ery	5
12746	Ery	1
12747	Ery	4
12748	Ery	6
12749	Ery	3
12750	Ery	1
12751	Ery	2
12752	Ery	5
12753	Ery	2
12754	Ery	1
12755	Ery	5
12756	Ery	4
12757	Ery	3
12758	Ery	8
12759	Ery	3
12760	Ery	2
12761	Ery	3
12762	Ery	3
12763	Ery	4
12764	Ery	9
12765	Ery	5
12766	Ery	5
12767	Ery	5
12768	Ery	2
12769	Ery	3
12770	Ery	3
12771	Ery	4
12772	Ery	2
12773	Ery	4
12774	Ery	3
12775	Ery	2
12776	Ery	4
12777	Ery	5
12778	Ery	3
12779	Ery	3
12780	Ery	7
12781	Ery	3
12782	Ery	5
12783	Ery	3
12784	Ery	3
12785	Ery	2
12786	Ery	1
12787	Ery	3
12788	Ery	3
12789	Ery	5
12790	Ery	4
12791	Ery	2
12792	Ery	3
12793	Ery	4
12794	Ery	1
12795	Ery	1
12796	Ery	4
12797	Ery	4
12798	Ery	4
12799	Ery	6
12800	Ery	2
12801	Ery	1
12802	Ery	3
12803	Ery	1
12804	Ery	4
12805	Ery	2
12806	Ery	6
12807	Ery	4
12808	Ery	1
12809	Ery	4
12810	Ery	3
12811	Ery	2
12812	Ery	3
12813	Ery	5
12814	Ery	6
12815	Ery	3
12816	Ery	3
12817	Ery	2
12818	Ery	9
12819	Ery	3
12820	Ery	6
12821	Ery	1
12822	Ery	3
12823	Ery	3
12824	Ery	1
12825	Ery	2
12826	Ery	4
12827	Ery	4
12828	Ery	3
12829	Ery	1
12830	Ery	1
12831	Ery	1
12832	Ery	2
12833	Ery	4
12834	Ery	4
12835	Ery	1
12836	Ery	2
12837	Ery	4
12838	Ery	3
12839	Ery	6
12840	Ery	5
12841	Ery	2
12842	Ery	3
12843	Ery	3
12844	Ery	4
12845	Ery	3
12846	Ery	8
12847	Ery	1
12848	Ery	2
12849	Ery	5
12850	Ery	1
12851	Ery	1
12852	Ery	10
12853	Ery	3
12854	Ery	1
12855	Ery	1
12856	Ery	6
12857	Ery	5
12858	Ery	3
12859	Ery	3
12860	Ery	3
